,c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30,c31,c32,c33,c34,c35,c36,c37,c38,c39
26668,0,2,19,7,7,5,3,3,12,40,1,3,0,1,3,116,348,192,3,0,1894,6,0,2538,1245,158,1083,1,244,187,0,181,1,2,169,0,1,19,1,2
26669,0,4,0,3,4,36,2,1,17,42,2,0,0,12,3,204,0,9096,0,5,631,1,0,2,41,0,40,5,3700,8574,0,409,1,2,8170,0,9,6101,1,2
26670,0,2,0,12,7,22,3,3,5,6,1,3,0,1,3,1,0,1651,0,0,307,1,0,1853,279,75582,256,2,286,4535,5,212,0,0,4327,1,1,493,2,962
26671,0,2,4,3,3,66,10,2,2,5,1,1,0,3,11,36,986,1172,0,0,335,1,0,576,306,1000,280,2,4155,1099,6,647,0,3,1038,3,1,914,4,703
26672,0,2,3,3,3,92,3,13,1,31,1,9,0,3,3,11,19554,22195,0,1,679,1,0,514,591,19848,538,0,729,21717,0,480,1,2,20467,0,9,620,1,2
26673,1,3,4,11,6,55,24,2,5,4,0,1,0,8,2,93,114,136,3,1,4893,3,0,2,2817,117,2255,7,177,135,0,138,1,2,124,0,0,120,1,2
26674,0,2,0,3,7,15,3,13,5,31,1,9,0,7,16,271,1171,1392,0,0,158,1,0,289,148,1190,141,1,1425,1291,3,588,0,3,1238,1,1,1081,4,1124
26675,1,2,13,7,1,20,3,3,6,32,1,3,0,6,6,153,0,52,0,5,1624,5,0,10465,1168,0,1019,2,370,3,3,267,16,0,3,0,9,46,4,30
26676,1,2,1,3,1,28,2,2,5,20,1,2,0,6,3,14,418,78,0,5,2064,1,0,1938,1480,426,1255,2,547,490,0,378,0,3,444,0,1,68,4,48
26677,0,0,33,3,5,68,0,16,14,14,0,0,0,1,3,3,1069,58,0,5,161,1,0,14833,151,1086,54,1,70,54,0,60,1,2,607,4,1,3,1,2
26678,1,4,1,2,3,111,47,9,7,45,2,6,0,3,19,174,18037,503,3,4,692,0,0,2,601,18318,548,0,899,473,0,331,26,0,429,0,1,421,20,1485
26679,0,4,0,3,3,111,20,2,8,29,2,0,0,3,2,11,95932,88310,0,5,3436,5,0,3960,2187,96990,1799,0,4771,101504,5,2367,1,2,99140,1,1,20184,1,2
26680,1,2,1,16,1,21,57,1,2,1,1,1,0,6,7,9,6186,7214,0,5,2835,5,0,265,1565,6273,1325,2,605,6781,1,118,0,1,6467,0,1,4936,2,6413
26681,1,13,45,4,9,81,10,9,12,18,4,8,0,0,7,12,0,450,18,5,5109,5,0,8812,2289,0,1872,2,483,3,0,335,26,1,3,1,9,142,2,280
26682,1,0,3,5,1,35,24,4,0,23,0,1,0,6,13,11,1737,2050,0,5,260,14,0,42,232,1755,21,1,1142,1903,0,718,1,2,1814,0,0,1562,1,2
26683,0,4,1,0,17,101,33,4,10,54,2,1,3,16,3,72,94986,87526,0,0,1165,1,0,496,94,96043,92,2,343,39623,0,107,0,0,98155,0,6,15851,11,34600
26684,0,4,45,5,4,171,35,15,7,20,2,1,0,11,3,36,436,547,5,0,599,1,0,1829,473,446,280,1,566,513,1,389,0,0,464,0,1,452,4,344
26685,0,4,0,26,17,117,44,4,11,24,2,1,0,2,3,28,53594,13770,0,0,1004,1,0,2,819,54378,733,0,65,57420,5,32,439,0,55638,3,0,1374,6,765
26686,1,6,3,2,3,87,10,16,0,5,3,2,2,3,3,37,434,545,3,4,1513,0,0,17626,516,444,474,0,73,511,6,49,38,3,462,0,1,450,3,342
26687,0,4,0,1,1,40,35,2,5,29,2,2,0,7,3,287,0,15,0,5,2738,1,0,943,1608,0,847,1,1461,3,1,674,0,0,3,0,0,33754,27,27345
26688,0,4,4,8,7,3,17,19,14,50,2,2,0,1,0,125,25408,27903,3,4,105,1,0,2196,100,25822,98,2,691,27923,0,197,0,0,26560,0,1,788,4,143
26689,1,4,63,2,3,61,1,7,0,1,2,2,4,3,6,208,468,592,0,1,2,1,0,2,2,480,2,2,1289,554,2,411,0,1,502,0,0,483,6,43
26690,1,2,3,3,3,37,3,3,8,15,1,3,1,3,3,11,53076,52380,0,5,355,5,0,2,65,53854,64,2,8310,56865,2,3689,1,2,55088,4,1,28149,1,2
26691,1,0,33,3,1,4,4,2,1,38,0,0,0,4,0,143,224,273,0,0,2051,1,0,14387,1475,228,1253,13,327,258,0,241,1,2,241,1,4,237,1,2
26692,0,2,27,5,1,20,3,13,2,31,1,9,0,6,3,77,34,41,0,2,164,1,0,75,42,35,41,0,531,38,5,369,0,1,38,0,9,2,4,324
26693,1,13,3,3,3,81,19,21,2,23,0,6,0,3,3,48,8,10,0,0,12,1,0,3523,11,9,11,0,85,10,0,70,1,2,10,0,0,9,1,2
26694,0,2,8,5,7,80,8,10,4,9,1,0,0,1,3,1,94846,87411,0,4,1252,5,0,156,240,95903,223,1,379,100379,0,212,0,0,98008,0,1,917,2,692
26695,0,2,7,2,7,70,33,10,6,7,1,3,0,1,3,236,0,410,3,5,2591,1,0,190,234,0,217,2,736,389,7,487,1,2,355,0,0,43,1,2
26696,0,0,7,20,2,147,27,2,13,8,0,2,3,11,3,17,0,10342,0,5,2084,1,0,692,424,0,391,0,119,9791,7,19,372,3,3,0,1,918,0,693
26697,1,4,52,3,9,61,14,1,0,10,2,1,0,0,6,101,325,405,0,2,1424,1,0,5495,729,331,658,2,317,385,1,236,1,2,350,0,1,185,1,2
26698,0,6,15,3,11,58,47,22,13,7,0,2,3,13,3,285,10263,4637,0,5,6946,5,0,2,3582,10398,2681,7,4272,4309,0,672,1,2,10726,0,1,980,1,2
26699,0,4,26,3,3,101,30,4,5,40,2,1,0,3,0,17,283,352,5,2,82,1,0,57,58,289,57,2,398,335,7,285,91,0,306,0,0,302,0,221
26700,1,1,3,3,3,34,10,1,1,23,0,1,0,3,3,11,2021,2389,0,0,1162,1,0,17986,628,2039,572,1,1699,2211,0,974,1,2,2113,0,1,1784,1,2
26701,0,5,4,18,7,87,49,6,14,36,0,7,0,5,0,84,2952,3506,0,0,1388,1,0,8775,1072,2977,941,1,315,3238,7,124,0,3,3096,0,4,21,13,1324
26702,0,2,3,7,3,158,3,3,5,7,1,3,0,3,3,84,0,36906,0,6,434,5,1,658,175,0,164,9,333,48005,5,124,0,3,3,0,0,9059,13,7146
26703,0,2,3,3,3,21,42,1,16,12,1,3,0,3,6,67,0,101,0,1,29,1,0,21,3,79,3,1,124,93,1,101,1,2,87,0,0,4,1,2
26704,1,2,3,3,3,28,38,1,1,14,1,0,0,3,3,201,1159,1382,3,0,169,1,0,1669,157,1178,149,2,558,1280,0,384,0,1,1226,1,1,1074,4,327
26705,1,0,3,16,9,100,10,6,14,2,0,6,3,0,14,1,1127,1341,0,5,1834,1,0,591,676,1144,610,1,1042,1246,6,293,0,1,1191,1,1,43,2,228
26706,0,6,4,17,2,11,25,5,14,22,0,2,1,11,3,103,23284,25953,3,5,5932,21,0,2,1632,10863,1048,2,989,25763,6,628,1,2,24385,1,9,900,1,2
26707,0,2,49,3,7,61,3,3,3,15,1,3,0,1,3,3,0,605,6,2,200,1,0,6255,186,0,172,2,3,3,0,3,1,2,3,0,6,3,1,2
26708,0,4,24,19,11,24,48,4,14,14,2,1,0,10,3,29,76867,3695,0,0,11069,5,0,11334,4809,77843,3078,0,454,81999,5,84,42,3,79743,0,1,27343,4,17799
26709,0,0,0,12,0,36,2,2,16,10,2,1,0,5,3,1,0,15,0,4,8280,1,0,2,3969,0,2858,1,379,3,0,212,0,0,3,0,1,1300,0,983
26710,0,3,7,10,2,147,25,2,15,15,0,1,0,11,2,125,559,700,0,0,599,1,0,3,473,570,280,0,2298,647,0,197,0,1,597,0,1,577,4,143
26711,0,4,3,24,8,121,32,18,12,35,2,0,0,9,0,51,19720,22379,3,0,234,1,0,2,217,20020,202,0,723,21910,0,88,613,3,20645,0,4,2686,11,2060
26712,1,2,68,0,11,6,38,19,7,32,1,1,0,13,3,177,1899,5261,0,1,1757,5,0,898,1306,35028,820,5,1255,37252,0,788,1,2,35828,3,0,287,1,2
26713,1,3,0,7,5,107,24,2,5,4,0,1,0,7,3,17,94151,5905,0,0,1131,5,0,2,907,9188,807,5,24,5544,1,19,96,1,5298,0,0,4107,0,1872
26714,1,0,1,11,1,110,12,8,9,26,0,4,3,8,3,37,421,525,1,0,46,4,0,6982,44,429,43,0,73,493,0,49,22,0,447,0,8,21,3,9
26715,0,2,1,5,1,70,3,13,6,31,1,9,0,6,3,14,63,78,0,5,812,5,0,7906,692,64,625,2,96,72,1,80,0,0,71,0,6,68,4,48
26716,0,2,1,1,7,94,3,3,6,10,1,3,0,1,5,66,735,232,3,0,4212,1,0,2,1923,745,1604,1,634,221,4,380,1,2,776,0,3,89,1,2
26717,0,2,34,4,1,122,49,3,2,36,1,3,0,6,0,37,0,15,0,4,274,1,0,6462,246,0,229,0,73,3,5,49,0,0,3,0,8,138,3,100
26718,0,3,38,22,7,0,27,15,13,15,2,1,3,1,0,84,12539,14442,0,6,2276,4,0,2935,1613,12722,1357,2,231,13881,0,124,99,3,13104,0,6,9355,13,7370
26719,1,1,11,28,11,0,17,6,11,6,0,8,0,14,3,67,0,101,0,0,2227,1,0,173,213,79,198,1,157,93,0,101,1,2,87,0,1,4,1,2
26720,0,0,65,13,5,45,24,4,5,4,0,1,0,7,3,69,81,105,0,4,373,1,0,2,340,83,311,1,127,97,5,103,0,3,91,0,3,19,0,43
26721,1,1,37,5,0,89,9,6,5,54,0,7,3,6,2,17,95985,953,3,5,5526,1,0,1933,227,97044,212,1,84,4978,6,19,163,0,99191,0,0,19,0,569
26722,0,0,3,3,3,101,27,10,15,0,2,2,0,3,20,84,6746,2025,0,6,3791,1,0,1945,1617,6837,1360,1,914,7393,0,162,32,3,7044,1,8,150,13,106
26723,1,3,5,89,7,128,14,15,10,8,0,0,0,18,3,125,440,551,3,0,1780,1,0,3911,1319,450,1139,1,267,517,1,197,0,0,468,0,1,455,4,143
26724,1,2,11,3,1,8,5,2,0,42,1,1,0,6,653,18,64,80,0,1,1053,5,0,45,64,65,63,1,40,74,1,38,1,2,72,3,1,69,1,2
26725,0,2,1,19,4,4,3,3,16,10,1,3,0,5,0,14,0,15,3,5,6375,1,0,2,3373,0,2558,0,256,3,4,15,0,1,3,0,9,138,4,90
26726,0,2,4,1,0,169,3,13,6,31,1,9,0,1,7,29,488,611,0,5,5133,1,1,14309,1452,500,1240,1,105,573,1,84,94,3,522,0,0,21,4,9
26727,0,2,12,2,3,117,6,2,1,32,1,1,0,3,0,29,48,59,0,3,1140,5,0,887,912,49,811,6,72,56,1,62,20,1,54,2,1,52,4,34
26728,0,3,25,13,1,126,24,2,4,9,0,1,0,8,3,22,3477,4104,3,4,709,5,0,149,182,3514,168,5,28,3795,0,26,1,2,3642,0,1,2937,1,2
26729,0,4,7,4,9,47,15,10,9,55,2,2,0,0,6,444,8,10,0,0,2812,1,0,2559,1901,9,1589,5,3026,10,0,1626,1,2,10,1,9,9,1,2
26730,0,4,14,21,7,138,3,3,0,1,2,3,3,1,0,173,2628,3121,0,1,2973,1,0,2726,1925,2657,1606,4,1969,2882,0,328,1,2,2756,0,5,363,1,2
26731,1,1,3,3,0,45,4,19,5,26,3,7,3,4,56,69,81,105,3,1,223,1,0,2,207,83,193,2,329,97,0,103,0,1,91,0,1,19,0,43
26732,0,2,3,3,3,178,3,3,1,5,1,3,0,3,3,69,81,105,0,5,88,19,1,2155,83,83,81,1,127,97,1,103,0,1,91,0,1,19,0,43
26733,1,4,23,3,3,111,6,9,14,0,2,4,7,3,3,11,8,10,0,0,264,8,0,3445,239,9,222,2,8942,10,2,377,1,2,10,3,9,9,1,2
26734,0,2,4,2,3,47,20,4,1,23,1,1,0,3,7,84,15315,5358,0,5,176,1,0,397,164,15538,154,1,315,9575,5,124,73,3,9103,0,8,1690,13,1324
26735,1,4,34,14,5,49,21,6,15,0,2,8,3,13,16,84,0,41606,0,4,2425,1,0,2,804,0,720,2,231,3,6,124,824,3,3,0,6,15564,13,12388
26736,0,2,8,3,1,20,18,16,5,29,1,0,0,6,3,49,58,71,0,5,2198,315,0,2,1568,59,1328,2,87,67,0,71,0,1,65,3,9,62,2,43
26737,1,2,45,15,8,3,27,15,12,19,1,0,0,9,3,216,1127,1341,0,1,620,1,0,14428,546,1144,501,6,1090,1246,6,687,0,1,1191,0,0,43,2,24
26738,1,4,1,11,7,38,16,7,12,6,2,2,0,5,3,74,0,4,3,3,2162,0,0,347,418,89,385,1,136,104,0,110,1,2,97,0,1,4,1,2
26739,0,3,1,5,7,12,47,7,4,29,2,0,0,1,7,40,8,10,1,0,4393,14,0,14262,1984,9,1647,2,935,10,0,52,1,2,10,0,0,9,1,2
26740,0,3,0,10,4,11,9,6,14,14,0,2,3,5,3,63,6524,7574,5,0,1518,1,0,304,373,6608,341,1,1104,7136,1,94,10,0,6809,1,1,21,16,9
26741,0,4,58,3,3,28,13,7,1,23,2,1,0,3,95,36,834,993,3,0,599,1,0,3,473,845,280,1,566,933,0,389,0,0,878,0,1,781,4,344
26742,1,4,55,3,1,21,16,2,1,0,2,0,0,6,3,143,224,273,0,5,714,1,0,5214,619,228,565,2,2553,258,1,241,1,2,241,1,9,237,1,2
26743,1,3,23,7,5,147,9,7,13,36,0,0,0,7,2,67,5025,906,0,0,2647,1,0,2674,1808,5095,1516,5,830,5504,6,101,1,2,5261,0,1,455,1,2
26744,0,0,0,5,7,11,8,16,4,18,0,4,2,8,3,210,40183,608,0,2,738,0,0,3081,246,40820,229,2,616,9618,6,416,1,2,9145,0,9,493,1,2
26745,1,2,20,2,1,104,19,18,2,23,1,7,0,6,3,48,8,10,0,0,12,4,0,3710,11,9,11,0,85,10,0,70,1,2,10,0,0,9,1,2
26746,0,2,22,4,9,61,9,10,16,13,1,0,3,0,0,48,944,1118,0,5,1114,1,0,858,49,954,48,13,804,1054,6,512,1,2,992,1,6,243,1,2
26747,0,16,3,3,3,89,4,29,1,33,0,4,3,3,13,84,0,28240,3,6,273,1,0,298,164,0,154,10,874,3,7,124,0,0,3,0,8,16936,13,13424
26748,0,4,27,0,4,102,3,3,10,28,2,3,0,13,26,11,476,110,3,0,29,1,0,21,3,488,3,1,658,102,0,414,1,2,95,0,0,97,1,2
26749,1,4,1,32,0,28,46,30,14,39,2,5,0,11,3,37,26452,28862,5,0,1181,1,0,3677,469,26879,433,9,101,29018,0,49,68,3,27623,1,6,11509,3,9104
26750,0,4,1,8,1,73,47,4,4,25,2,1,0,0,3,274,5,2,0,4,2267,1,0,860,1383,6,1190,2,1463,7,5,603,1,2,7,0,0,2,1,2
26751,1,0,29,16,1,75,9,4,3,18,0,1,0,5,3,125,440,551,3,1,726,1,0,14,27,450,27,1,267,517,5,197,0,0,468,5,1,455,4,143
26752,1,0,20,2,4,69,1,9,16,50,0,8,0,5,3,11,0,11,3,1,987,1,0,670,305,0,279,2,622,11,0,282,1,2,11,0,1,4,1,2
26753,1,4,63,3,7,6,46,10,11,30,2,2,2,8,3,107,138,171,0,5,1073,5,0,694,9,141,9,0,1572,166,7,447,1,2,149,0,9,154,1,2
26754,0,0,29,16,16,74,2,4,9,18,0,1,0,18,3,12,40584,2029,6,5,2738,16,0,972,962,1741,847,7,579,1884,5,12,0,3,1798,0,0,1542,2,1174
26755,0,4,1,2,1,47,40,15,3,34,2,0,0,6,2,219,523,659,0,0,3332,4,0,25958,974,535,860,2,652,611,0,435,1,2,561,0,0,19,1,2
26756,0,0,0,7,5,46,19,4,5,4,0,1,0,6,3,11,0,4470,0,5,123,1,0,22,25,0,25,0,1580,3,5,433,1,2,3,1,1,527,1,2
26757,0,2,14,4,4,121,38,10,16,18,1,0,0,5,13,177,0,1613,0,4,2404,1,0,944,12,0,12,0,481,1496,6,334,1,2,3,0,1,287,1,2
26758,0,2,20,10,6,37,30,6,6,40,1,1,0,8,16,69,81,105,0,4,186,30,0,2,2907,83,162,2,329,97,0,103,0,1,91,0,0,19,0,43
26759,1,2,3,4,1,109,3,3,14,25,1,3,0,6,0,11,0,373,3,1,1371,1,0,2,1059,0,439,10,869,352,4,298,1,2,854,1,7,319,1,2
26760,0,4,11,7,5,0,72,3,15,11,2,3,0,12,3,85,0,52,0,0,2593,1,0,5870,1780,0,1492,2,162,3,1,126,16,0,3,0,0,46,0,30
26761,0,2,7,15,3,76,3,13,1,31,1,9,0,3,3,22,0,5187,0,5,3984,0,0,12380,2004,50330,1662,5,1995,4853,1,611,1,2,28160,0,1,880,1,2
26762,0,2,3,3,3,3,0,1,1,9,1,1,0,3,25,11,7617,7836,0,0,1106,1,0,286,265,7711,244,2,3642,7406,0,1793,1,2,7945,0,0,5311,1,2
26763,1,2,40,5,1,47,0,4,6,23,1,1,0,6,3,409,0,15,0,1,38,0,0,76,37,0,36,2,6772,3,5,1366,1,2,3,5,1,3290,1,2
26764,1,4,0,4,3,103,3,13,2,31,2,9,0,3,2,45,0,18790,0,0,576,1,1,3232,290,0,265,0,1275,47851,5,793,0,1,3,1,10,2333,0,77
26765,0,2,3,3,3,29,3,13,0,31,1,9,0,3,2,520,44203,27900,0,5,29,0,0,343,3,44867,3,1,7778,27921,0,3237,1,2,26557,1,0,16749,1,2
26766,0,4,29,4,7,111,11,7,16,70,2,2,0,1,3,190,2678,745,0,0,612,1,0,3820,540,608,496,2,1048,690,0,358,0,1,637,0,9,604,0,461
26767,0,2,0,28,11,100,3,3,9,25,1,3,0,13,3,14,175,217,0,0,3366,1,0,2,2160,178,674,2,15,206,4,15,0,1,188,0,2,191,4,53
26768,0,2,14,3,5,171,3,3,8,7,1,3,3,7,7,36,436,547,0,0,4226,1,0,4183,2541,446,2061,2,1622,513,6,389,0,3,464,0,1,452,4,344
26769,1,2,6,2,1,20,49,15,16,15,1,1,0,6,5,12,359,446,3,1,170,5,0,3613,158,365,150,0,381,423,0,274,73,1,384,0,1,287,2,207
26770,0,6,1,5,3,147,4,16,2,3,2,1,2,3,16,97,8,10,6,1,6634,1,0,3284,1635,9,1373,1,184,10,6,143,0,1,10,0,1,9,6,872
26771,1,12,65,10,2,46,4,25,10,16,3,8,0,4,20,69,81,105,0,4,3019,3,0,2,2009,83,29,1,127,97,0,103,0,1,91,0,0,19,0,43
26772,0,4,27,0,0,3,25,2,5,21,2,1,0,7,3,36,0,63413,0,5,422,1,0,313,382,0,350,2,54,98138,1,48,0,0,3,0,1,2717,4,2089
26773,0,4,12,3,9,47,9,2,6,32,2,0,3,0,3,11,0,48501,0,2,5579,1,0,531,3088,0,2407,0,6877,3,6,3183,1,2,3,0,9,2571,1,2
26774,0,3,0,4,1,12,12,10,6,40,2,0,2,6,2,168,96054,44,5,5,4570,1,0,5901,2690,97110,2161,2,479,5143,7,313,11,1,99267,0,9,19,0,20
26775,0,2,1,24,15,61,3,3,10,18,1,3,0,17,3,12,0,17239,8,5,3771,1,0,2,2346,0,127,10,721,3,4,12,24,3,3,0,2,10970,2,8649
26776,0,21,1,2,1,102,30,18,12,12,0,2,3,6,3,249,98,121,6,0,4453,1,0,4351,942,101,836,8,1796,116,2,1043,1,2,108,0,9,104,1,2
26777,0,4,0,7,7,37,8,1,5,16,2,1,0,1,3,60,0,2001,0,0,4759,1,0,4904,2272,0,1858,2,110,3,0,90,0,3,3,0,1,1226,16,931
26778,1,2,3,13,5,22,33,7,7,35,1,1,0,7,14,36,436,547,0,4,1329,9,0,2,1030,446,907,2,1622,513,0,389,0,0,464,0,0,452,4,1341
26779,0,4,4,13,1,38,34,15,12,20,2,1,7,6,3,66,192,232,0,1,1764,5,0,2,1310,194,1131,1,634,221,7,380,1,2,204,0,4,89,1,2
26780,0,4,9,5,5,37,14,19,3,36,2,1,3,7,3,51,0,11819,0,0,6203,0,0,2820,2030,0,1684,1,5017,12484,0,2156,26,1,3,0,1,1859,11,1848
26781,0,2,62,5,0,122,2,4,6,8,1,3,0,1,7,48,8,10,0,0,115,3,0,94,747,9,108,0,85,10,0,70,1,2,10,1,1,9,1,2
26782,0,2,18,0,6,101,3,3,4,4,1,3,0,8,4,36,151,188,0,0,7614,1,0,2,4798,154,3074,2,798,183,4,264,0,0,165,0,2,168,4,360
26783,0,2,0,22,4,61,18,2,16,22,1,1,0,5,3,26,0,15,1,4,437,1,0,335,394,0,361,2,61,3,5,30,0,0,3,0,9,520,2,399
26784,1,13,21,3,0,133,4,19,1,3,0,1,0,4,3,11,3501,2389,3,5,2944,1,0,6368,1969,3540,1636,1,1699,3827,0,974,1,2,3673,1,1,1784,1,2
26785,1,4,32,11,4,20,40,1,7,14,2,1,0,5,7,11,13,19,0,0,153,1,0,754,53,14,52,0,19,17,1,18,1,2,17,0,1,17,1,2
26786,1,3,0,2,0,100,4,2,1,3,0,1,0,4,3,51,210,258,0,5,1484,1,0,6732,94,213,92,2,1314,242,1,234,0,1,225,0,6,89,11,168
26787,1,0,1,41,11,128,29,1,12,14,0,0,0,10,13,37,3985,4704,0,0,279,1,0,6118,251,4032,233,0,73,4369,5,49,14,3,4173,1,9,21,3,9
26788,1,4,19,12,11,28,9,4,12,25,2,1,0,13,3,17,3153,3752,0,4,129,1,0,140,38,3181,37,1,84,3452,5,19,0,0,3304,0,1,21,9,220
26789,0,11,31,7,5,99,24,37,7,19,0,7,2,7,0,11,0,15,5,6,99,1,0,1772,94,0,92,1,1384,3,7,843,1,2,3,1,6,95,1,2
26790,0,4,14,12,5,40,56,4,5,18,2,1,0,7,3,14,8,10,3,5,1430,14,0,7602,1099,9,965,1,151,10,5,15,0,1,10,3,1,9,4,55
26791,0,2,0,4,9,3,3,3,0,1,1,3,0,0,3,5,3,5,6,1,289,1,0,2,260,4,240,2,1084,5,4,5,1,2,5,1,0,5,1,2
26792,0,4,8,4,7,21,34,4,16,19,2,1,0,1,7,2,25,16,6,0,4131,1,0,239,1268,26,1102,2,426,28,0,175,1,2,29,0,0,14,1,2
26793,0,2,0,24,9,169,3,13,14,31,1,9,0,7,0,11,5696,5851,0,0,1965,5,1,43,1425,5778,1225,1,3098,6260,0,1555,1,2,5970,0,0,316,1,2
26794,0,2,63,2,1,8,33,7,2,16,1,1,0,6,2,220,1176,678,1,0,2561,1,0,1502,1759,1195,326,2,670,1296,0,445,0,1,1243,0,1,483,12,43
26795,0,4,3,2,3,59,8,15,5,20,2,2,0,3,3,37,62631,60943,0,0,204,5,0,4837,190,63512,176,9,101,66991,0,49,511,3,34136,0,1,21,3,9
26796,1,2,3,3,3,51,4,16,1,3,1,0,0,3,3,11,8,10,1,0,288,1,0,196,31,9,30,1,1142,10,5,718,1,2,10,0,0,9,1,2
26797,0,11,1,23,17,12,49,14,12,49,2,6,3,14,3,37,1639,1930,0,0,395,4,0,8406,360,1652,330,2,55,1794,0,49,14,3,1713,0,6,21,3,9
26798,0,2,3,3,3,16,3,3,1,29,1,3,0,3,1,11,8,10,0,0,280,1,0,2,253,9,234,2,697,10,4,462,1,2,10,0,2,9,1,2
26799,1,4,0,2,1,3,37,17,15,27,2,11,3,6,11,364,2009,2380,0,0,1283,1,0,793,180,2027,166,0,1634,2200,6,971,1,2,2102,0,9,1780,1,2
26800,0,5,62,3,3,0,27,9,11,28,2,0,0,3,194,17,0,15,6,2,808,0,0,2,688,0,621,1,84,3,0,19,484,3,3,0,3,28401,17,22727
26801,0,4,19,13,2,61,21,4,13,36,2,1,3,11,3,44,195,238,0,4,7779,1,0,2542,75,197,73,1,1080,225,1,65,20,3,208,0,0,57,4,38
26802,0,4,8,11,9,59,10,7,16,5,2,1,0,0,5,27,8828,4679,1,5,660,5,0,191,410,8936,377,2,1135,9698,1,31,1,2,9222,1,2,28,1,2
26803,0,3,4,8,9,56,0,7,6,1,0,0,0,0,0,29,3398,4014,0,5,7,1,0,5,138,3435,7,5,443,3712,1,84,80,3,3559,1,1,2881,0,2234
26804,0,10,29,4,8,94,10,6,12,44,0,2,0,0,3,36,26948,136,0,0,1115,1,0,217,264,27375,243,7,6467,135,0,3037,0,0,28152,1,8,120,4,353
26805,0,0,3,7,5,69,24,4,5,4,0,1,0,7,0,6,4,6,0,1,5490,1,0,2,2500,5,2033,2,6,6,5,6,1,2,6,1,2,6,1,2
26806,0,4,3,3,3,14,35,16,14,7,2,1,3,3,7,284,1056,1262,0,5,622,1,0,27,271,1073,249,2,1051,1176,0,671,1,2,1115,0,0,201,1,2
26807,0,2,45,12,5,8,35,15,5,40,1,1,0,7,0,37,0,15,0,0,204,5,0,378,190,0,176,9,101,3,0,49,42,3,3,0,1,18228,3,7382
26808,0,4,3,3,3,3,3,3,13,5,2,3,0,3,7,67,0,101,3,1,29,1,0,21,3,79,3,1,124,93,0,101,1,2,87,0,0,4,1,2
26809,0,2,1,4,3,59,7,7,9,43,1,2,3,3,0,66,8,10,3,4,2011,1,0,1641,3739,9,1225,1,634,10,0,380,1,2,10,0,1,9,1,2
26810,0,4,24,4,3,28,21,1,2,21,2,1,0,3,3,29,0,314,5,5,726,1,0,20,27,0,27,2,630,300,1,423,258,3,3,1,1,273,4,383
26811,0,2,13,4,9,116,3,3,7,28,1,3,0,0,6,0,4167,175,20,4,222,1,0,11860,206,233,192,12,904,265,6,0,0,3,247,0,1,19,0,4908
26812,0,2,4,5,3,170,3,3,2,40,1,3,0,3,11,84,0,15,3,4,434,5,1,658,175,0,164,1,315,3,0,124,42,0,3,0,8,6483,0,5088
26813,0,4,0,28,9,59,14,4,4,18,2,1,0,8,3,36,151,188,0,1,450,1,0,157,191,154,177,1,366,183,0,264,0,0,165,0,0,168,4,726
26814,1,0,0,5,5,0,24,15,5,22,2,0,0,7,3,66,77,100,3,4,233,1,0,2,216,78,201,2,122,92,0,99,1,2,86,4,9,89,1,2
26815,0,4,27,17,11,28,14,4,10,36,2,1,0,18,11,156,0,2210,1,1,3456,1,0,2,1368,6513,1179,1,388,5892,5,279,0,0,6713,0,3,19,0,3141
26816,1,4,0,14,11,121,14,19,12,36,2,1,0,13,3,0,88926,114,3,4,25,19,0,17,24,89948,24,1,141,375,0,0,0,0,340,0,1,19,0,73
26817,0,1,4,2,3,74,4,1,2,3,0,1,0,3,15,67,0,101,0,0,7,1,0,343,138,79,7,1,124,93,1,101,1,2,87,1,1,4,1,2
26818,0,2,5,5,17,37,57,3,11,16,1,3,0,15,0,38,5,2,3,0,7,14,0,127,138,6,7,1,117,7,0,95,1,2,7,0,1,2,1,2
26819,0,2,1,0,3,24,3,3,5,15,1,3,0,3,2,260,8,10,12,0,2284,5,0,2,1617,9,1360,1,2489,10,4,563,1,2,10,0,8,9,1,2
26820,1,4,23,10,15,36,47,1,11,29,2,1,0,17,2,14,499,623,0,1,735,1,0,662,153,511,145,1,506,583,0,80,0,0,533,3,1,68,4,48
26821,1,3,1,2,3,78,4,15,0,9,0,1,3,3,2,52,0,929,0,0,2598,1,0,2,1931,0,237,2,90,3,0,74,1,2,3,3,9,64,1,2
26822,0,4,19,3,1,6,47,2,2,36,2,1,0,6,6,14,63,78,3,5,153,5,0,38,53,64,52,1,506,72,0,80,0,0,71,1,1,68,4,48
26823,0,2,27,3,7,21,27,4,5,25,1,1,0,1,3,93,1014,241,0,5,161,1,0,3215,151,1028,54,2,289,227,1,215,1,2,1069,3,1,120,1,2
26824,1,13,1,2,3,102,47,17,9,52,0,7,13,3,20,348,351,436,0,0,253,1,0,2,229,357,214,1,1496,414,2,902,0,1,376,0,1,368,11,1211
26825,1,3,3,3,3,138,6,7,9,35,2,1,0,3,3,93,114,136,0,4,2129,1,0,5650,1528,117,1292,7,293,135,0,218,1,2,124,0,1,120,1,2
26826,0,0,1,2,0,39,4,21,6,4,0,11,2,4,2,48,91439,278,0,5,12,5,0,1987,11,92456,11,13,804,12560,0,512,1,2,18559,0,0,243,1,2
